date;discharge;ETP;precipitation;temperature
2018-02-07;1.0389518503067485;0.1;0.2994199999999999;-1.0256944444444445
2018-02-08;0.973594490797546;0.23;0.0791;0.0062499999999999
2018-02-09;0.9733920220858896;0.37;0.0;-1.0256944444444445
2018-02-10;0.9163840490797547;0.46;0.0;-0.4805555555555555
2018-02-11;0.9635969447852761;0.36;4.192629999999999;1.1472222222222224
2018-02-12;0.7646693226993866;0.65;0.24128;1.9451388888888888
2018-02-13;1.1014150233128834;0.19;0.0;0.6847222222222222
2018-02-14;1.032936780368098;0.29;0.0;0.9159722222222224
2018-02-15;1.0054956883435584;0.59;3.5087200000000003;0.5506944444444445
2018-02-16;0.7903493889570553;0.24;0.7267999999999999;1.895138888888889
2018-02-17;1.0983551926380368;0.27;0.1582;2.2840277777777778
2018-02-18;1.0688463239263803;0.39;0.0;0.9243055555555556
2018-02-19;1.0490809840490796;0.32;7.00052;0.7194444444444444
2018-02-20;1.1572978601226993;0.25;0.87026;0.9881944444444444
2018-02-21;1.222929754601227;0.26;1.06974;0.7069444444444444
2018-02-22;1.1833990674846626;0.26;0.0;-0.0270833333333333
2018-02-23;1.1163306773006134;0.22;0.0;-1.4722222222222223
2018-02-24;1.0264521349693252;0.44;0.0;-1.9131944444444444
2018-02-25;0.9840595141104294;0.66;4e-05;-4.084027777777778
2018-02-26;0.8913530650306748;0.73;0.0;-4.086458333333334
2018-02-27;0.7345085889570552;0.9;0.00026;-6.470138888888889
2018-02-28;0.757079455214724;0.91;0.0207;-7.172222222222222
2018-03-01;0.8807616588957056;0.85;0.0;-5.589583333333334
2018-03-02;0.7958052147239263;0.72;0.09984;-3.332638888888889
