date,discharge,precipitation,ETp,precip_7d,precip_30d,precip_surplus
2018-02-13,1.1014150233128834,0.0,0.19,1.2384900000000005,1.1452196666666663,-0.19
2018-02-14,1.032936780368098,0.0,0.29,1.2610900000000005,1.0688849999999996,-0.29
2018-02-15,1.0054956883435584,3.5087200000000003,0.59,0.6621428571428577,1.0688849999999996,2.9187200000000004
2018-02-16,0.7903493889570553,0.7267999999999999,0.24,1.627748571428572,0.9203403333333331,0.4867999999999999
2018-02-17,1.0983551926380368,0.1582,0.27,1.7520714285714294,0.7222323333333331,-0.11180000000000001
2018-02-18,1.0688463239263803,0.0,0.39,1.9048914285714293,0.622228333333333,-0.39
2018-02-19,1.0490809840490796,7.00052,0.32,1.4036457142857148,0.9159049999999999,6.68052
2018-02-20,1.1572978601226993,0.87026,0.25,1.2998171428571434,0.9185416666666665,0.62026
2018-02-21,1.222929754601227,1.06974,0.26,1.2772171428571435,1.009502333333333,0.8097399999999999
2018-02-22,1.1833990674846626,0.0,0.26,1.2772228571428579,1.1218129999999997,-0.26
2018-02-23,1.1163306773006134,0.0,0.22,0.2771485714285719,1.300493,-0.22
2018-02-24,1.0264521349693252,0.0,0.44,0.15286285714285763,1.368048333333333,-0.44
2018-02-25,0.9840595141104294,4e-05,0.66,0.003000000000000508,1.773045333333333,-0.65996
2018-02-26,0.8913530650306748,0.0,0.73,0.003000000000000508,1.7751166666666662,-0.73
2018-02-27,0.7345085889570552,0.00026,0.9,0.017262857142857652,1.636742333333333,-0.89974
2018-02-28,0.757079455214724,0.0207,0.91,0.02022000000000051,1.6286996666666664,-0.8893
2018-03-01,0.8807616588957056,0.0,0.85,0.02021428571428622,1.6286996666666664,-0.85
2018-03-02,0.7958052147239263,0.09984,0.72,1.3329200000000008,1.6286996666666664,-0.6201599999999999
2018-03-03,0.8240208662576687,0.0207,0.73,1.3441828571428578,1.517016333333333,-0.7092999999999999
2018-03-04,0.8233490871165644,0.0,0.79,1.7310571428571433,1.4927896666666665,-0.79
2018-03-05,0.8053631852760735,9.18894,0.36,2.212388571428572,1.4927896666666665,8.828940000000001
2018-03-06,0.8263224147239264,0.0791,0.32,3.0066714285714293,1.4927896666666665,-0.2409
2018-03-07,0.8590585914110429,2.72882,0.45,3.3045371428571433,1.321286333333333,2.2788199999999996
2018-03-08,0.8497322134969326,3.369319999999999,0.38,5.0402385714285725,1.4354276666666663,2.9893199999999993
2018-03-09,0.8197892613496932,5.65982,0.36,3.73641,1.3997696666666666,5.2998199999999995
2018-03-10,0.8871521447852762,2.10576,0.5,3.731024285714286,1.3997696666666666,1.60576
2018-03-11,0.9776027705521472,12.149909999999998,0.25,3.341192857142857,1.3997696666666666,11.899909999999998
2018-03-12,1.508908284662577,0.0621399999999999,0.45,2.8598614285714286,1.4340476666666666,-0.3878600000000001
2018-03-13,1.6726410993865028,0.0414,0.28,2.051315714285715,1.4380643333333332,-0.23860000000000003
2018-03-14,1.6600981619631898,0.0,0.51,1.7730957142857147,1.4380643333333332,-0.51
2018-03-15,1.5568067411042943,0.0,1.0,0.037394285714286206,1.4380556666666664,-1.0
2018-03-16,1.3475803582822083,0.0,1.34,0.05111714285714337,1.4373656666666663,-1.34
2018-03-17,1.228510409815951,0.15822,1.27,0.045202857142857655,1.4373656666666663,-1.11178
2018-03-18,1.1651855779141105,0.0,0.99,0.3102628571428577,1.4340376666666663,-0.99
2018-03-19,1.0639920147239263,0.1582,0.9366666666666666,0.9237628571428574,1.4333476666666665,-0.7784666666666666
2018-03-20,0.9523352834355828,0.0,0.8833333333333333,0.9237628571428574,1.7296149999999997,-0.8833333333333333
2018-03-21,0.9831913840490796,1.85542,0.83,0.9011600000000003,1.549066333333333,1.02542
2018-03-22,0.947937128834356,4.294499999999999,0.47,0.9011600000000003,1.5941589999999999,3.8244999999999996
2018-03-23,1.064187408588957,0.0,0.55,1.0254657142857146,1.503198333333333,-0.55
