date,temp,humid,wind,radia,rain,flow,ks mrk.,ETp
2003-09-12 12:00:00,15.4,84.58333333333333,1.4874999999999998,83.70833333333333,0.4,619.8,0.0,0.74
2003-09-13 00:00:00,14.583333333333334,88.45833333333333,2.401388888888889,153.15277777777777,0.2,510.5,0.0,0.77
2003-09-13 12:00:00,13.868055555555555,84.83333333333333,1.4958333333333331,114.02777777777776,0.0,401.2,0.0,0.77
2003-09-14 00:00:00,12.425,89.22222222222223,1.3250000000000002,197.84722222222223,0.0,358.85,0.0,0.905
2003-09-14 12:00:00,15.177777777777775,74.73611111111111,2.0694444444444446,134.76388888888889,0.0,316.5,0.0,0.905
2003-09-15 00:00:00,13.801388888888887,82.69444444444444,2.658333333333333,173.08333333333334,0.0,295.05,0.0,0.965
2003-09-15 12:00:00,16.609722222222224,71.05555555555556,2.5305555555555554,110.86111111111111,0.0,273.6,0.0,0.965
2003-09-16 00:00:00,14.293055555555554,89.48611111111111,3.0250000000000004,83.54166666666667,0.0,254.55,0.0,0.775
2003-09-16 12:00:00,15.677777777777775,79.20833333333333,2.770833333333333,133.52777777777777,0.0,235.5,0.0,0.775
2003-09-17 00:00:00,15.241666666666667,81.84722222222223,3.279166666666667,185.51388888888889,0.0,224.55,0.0,0.95
2003-09-17 12:00:00,16.258333333333333,79.20833333333333,1.9944444444444445,122.70833333333331,0.0,213.6,0.0,0.95
2003-09-18 00:00:00,16.322222222222223,80.875,1.9847222222222225,167.20833333333334,0.0,208.75,0.0,1.095
2003-09-18 12:00:00,19.42638888888889,62.36111111111112,2.947222222222222,112.73611111111111,0.0,203.9,0.0,1.095
2003-09-19 00:00:00,16.019444444444446,81.84722222222223,3.0819444444444444,105.47222222222224,0.0,198.2,0.0,0.89
2003-09-19 12:00:00,18.069444444444443,76.83333333333333,5.380555555555556,57.458333333333336,0.0,192.5,0.0,0.89
2003-09-20 00:00:00,15.66527777777778,87.52777777777777,1.6416666666666666,183.04166666666663,0.0,186.6,0.0,0.845
2003-09-20 12:00:00,17.183333333333334,80.59722222222223,2.6444444444444444,102.47222222222224,0.0,180.7,0.0,0.845
2003-09-21 00:00:00,15.518055555555556,88.88888888888889,3.075,78.68055555555556,2.0,177.05,0.0,0.55
2003-09-21 12:00:00,13.18888888888889,85.94444444444444,4.775,22.569444444444443,2.2,173.4,0.0,0.55
2003-09-22 00:00:00,15.488888888888887,82.36111111111111,3.113888888888889,165.15277777777777,0.0,179.3,0.0,1.09
2003-09-22 12:00:00,20.466666666666665,63.68055555555556,3.875,105.01388888888889,0.0,185.2,0.0,1.09
2003-09-23 00:00:00,13.211267605633802,76.09859154929578,6.446478873239436,172.9142857142857,3.4,187.15,0.0,1.275
2003-09-23 12:00:00,12.0125,65.40277777777777,6.652777777777778,112.13888888888889,3.4,189.1,0.0,1.275
2003-09-24 00:00:00,11.17361111111111,69.65277777777777,4.766666666666667,173.5,0.0,187.5,0.0,0.87
2003-09-24 12:00:00,9.905555555555557,70.73611111111111,2.5458333333333334,101.36111111111111,0.0,185.9,0.0,0.87
2003-09-25 00:00:00,12.231944444444444,79.45833333333333,3.493055555555556,71.58333333333333,0.0,169.9,0.0,0.65
2003-09-25 12:00:00,13.223611111111111,76.29166666666667,2.584722222222222,43.34722222222222,0.0,153.9,0.0,0.65
2003-09-26 00:00:00,13.25138888888889,72.95833333333333,3.4208333333333334,172.69444444444446,0.0,148.95,0.0,0.905
2003-09-26 12:00:00,14.41111111111111,70.04166666666667,2.9847222222222225,103.48611111111111,0.0,144.0,0.0,0.905
2003-09-27 00:00:00,11.766666666666667,78.19444444444444,4.940277777777777,145.94444444444446,0.4,143.5,0.0,0.67
2003-09-27 12:00:00,10.008333333333333,77.40277777777777,2.959722222222222,47.375,0.0,143.0,0.0,0.67
