date,temp,humid,wind,radia,precip,ETp,Q(l/s),ks mrk.,Q_mm_d,precip_roll7d,precip_roll30d
2012-08-21 00:00:00,16.94375,86.546875,2.8234375,135.640625,0.0,1.0,129.49285714285716,0.0,0.0799155918367347,0.30000000000000177,40.400000000000006
2012-08-21 12:00:00,16.72361111111111,81.06944444444444,1.4569444444444446,105.97222222222224,0.0,1.0,119.06551724137933,0.0,0.0734804334975369,0.30000000000000177,39.800000000000004
2012-08-22 00:00:00,15.891666666666667,89.91666666666667,3.2847222222222223,206.88888888888889,2.7,1.315,135.675,0.0,0.0837308571428571,3.0000000000000018,42.5
2012-08-22 12:00:00,17.82638888888889,73.38888888888889,6.563888888888889,162.13888888888889,0.0,1.315,152.0688888888889,0.0,0.0938482285714285,3.0000000000000018,42.5
2012-08-23 00:00:00,16.555555555555557,79.08333333333333,5.544444444444444,223.8333333333333,0.0,1.465,141.4,0.0,0.087264,3.0000000000000018,42.5
2012-08-23 12:00:00,17.15972222222222,75.44444444444444,4.995833333333334,157.98611111111111,0.1,1.465,146.74054054054054,0.0,0.0905598764478764,3.100000000000002,42.6
2012-08-24 00:00:00,15.380555555555556,87.04166666666667,1.6388888888888888,171.25,0.0,0.83,135.125,0.0,0.0833914285714285,3.100000000000002,42.6
2012-08-24 12:00:00,15.311111111111112,90.72222222222224,0.6652777777777777,70.40277777777777,2.3,0.83,130.39166666666668,0.0,0.0804702857142857,5.400000000000002,44.9
2012-08-25 00:00:00,14.193055555555556,95.73611111111111,1.0416666666666667,127.58333333333331,0.1,0.675,131.025,0.0,0.0808611428571428,5.200000000000002,45.0
2012-08-25 12:00:00,16.518055555555556,89.09722222222223,2.5055555555555555,58.48611111111112,0.1,0.675,136.7642857142857,0.0,0.0844031020408163,5.300000000000002,45.1
2012-08-26 00:00:00,16.288888888888888,91.29166666666669,2.0708333333333333,160.68055555555554,13.2,0.79,140.1125,0.0,0.0864694285714285,18.5,58.3
2012-08-26 12:00:00,15.11111111111111,93.54166666666669,2.788888888888889,76.73611111111111,16.7,0.79,221.1108108108108,0.0,0.1364569575289575,35.2,75.0
2012-08-27 00:00:00,14.95138888888889,82.625,4.333333333333333,209.9305555555556,0.0,1.265,299.38863636363635,0.0,0.1847655584415584,35.2,67.7
2012-08-27 12:00:00,14.491666666666667,76.41666666666667,1.5388888888888888,210.38888888888889,0.0,1.265,266.40000000000003,0.0,0.1644068571428571,35.2,67.2
2012-08-28 00:00:00,13.577777777777778,90.59722222222224,1.5041666666666669,78.88888888888889,1.6,0.635,253.19655172413792,0.0,0.1562584433497537,36.8,68.8
2012-08-28 12:00:00,16.379166666666666,88.54166666666667,1.843055555555556,76.45833333333333,1.0,0.635,254.3882352941177,0.0,0.1569938823529412,37.8,67.89999999999999
2012-08-29 00:00:00,15.425,91.08333333333331,0.9861111111111112,262.3611111111111,0.0,1.295,234.712,0.0,0.1448508342857143,35.099999999999994,66.5
2012-08-29 12:00:00,18.306944444444444,78.88888888888889,1.6180555555555556,175.20833333333334,0.0,1.295,218.815625,0.0,0.1350405,35.099999999999994,62.1
2012-08-30 00:00:00,17.583333333333332,91.125,2.138888888888889,101.06944444444444,7.5,0.815,208.10416666666663,0.0,0.1284299999999999,42.599999999999994,69.5
2012-08-30 12:00:00,17.043055555555554,85.80555555555556,1.1583333333333334,121.38888888888889,0.0,0.815,222.53809523809525,0.0,0.1373377959183673,42.5,61.6
2012-08-31 00:00:00,14.794444444444444,94.36111111111111,1.3819444444444444,123.52777777777776,0.0,0.915,221.26666666666665,0.0,0.1365531428571428,42.5,61.6
2012-08-31 12:00:00,15.805555555555555,79.25,2.698611111111111,166.40277777777777,0.0,0.915,210.648,0.0,0.1299999085714285,40.199999999999996,61.6
2012-09-01 00:00:00,13.49861111111111,92.81944444444444,2.397222222222222,186.88888888888889,0.1,0.97,193.056,0.0,0.1191431314285714,40.199999999999996,61.7
2012-09-01 12:00:00,13.516666666666667,76.66666666666667,2.6597222222222223,153.55555555555554,0.0,0.97,181.06,0.0,0.1117398857142857,40.1,59.1
2012-09-02 00:00:00,15.202777777777776,78.47222222222223,3.156944444444445,156.65277777777777,0.0,1.035,171.4227272727273,0.0,0.1057923116883116,26.9,59.1
2012-09-02 12:00:00,17.18472222222222,82.93055555555556,3.575,117.51388888888889,0.2,1.035,161.35,0.0,0.099576,10.4,59.3
2012-09-03 00:00:00,15.66527777777778,84.20833333333333,3.061111111111112,242.86111111111111,0.0,1.225,154.4125,0.0,0.0952945714285714,10.4,59.3
2012-09-03 12:00:00,15.640277777777776,77.125,2.25,182.22222222222223,0.0,1.225,148.275,0.0,0.0915068571428571,10.4,58.099999999999994
2012-09-04 00:00:00,14.955555555555556,90.81944444444444,2.384722222222222,179.29166666666666,0.0,0.9,144.35,0.0,0.0890845714285714,8.8,56.4
2012-09-04 12:00:00,17.663888888888888,81.59722222222223,4.5,79.75,0.1,0.9,142.56,0.0,0.0879798857142857,7.9,56.5
2012-09-05 00:00:00,14.165277777777778,78.27777777777777,4.827777777777778,166.90277777777777,0.0,1.23,137.11818181818182,0.0,0.0846215064935065,7.9,55.8
2012-09-05 12:00:00,14.690277777777778,69.04166666666667,5.9375,141.0,0.1,1.23,129.07857142857145,0.0,0.0796599183673469,8.0,55.3
2012-09-06 00:00:00,12.890277777777778,81.58333333333333,4.1625,238.38888888888889,0.0,1.065,120.8,0.0,0.0745508571428571,0.5,53.9
2012-09-06 12:00:00,13.768055555555556,74.44444444444444,4.838888888888889,104.63888888888889,0.5,1.065,117.025,0.0,0.0722211428571428,1.0,46.9
2012-09-07 00:00:00,14.704166666666667,86.875,6.186111111111111,159.72222222222223,1.9,1.075,119.496875,0.0,0.0737466428571428,2.9,48.699999999999996
2012-09-07 12:00:00,14.872222222222222,69.61111111111111,5.409722222222222,98.06944444444444,0.0,1.075,121.58888888888887,0.0,0.0750377142857142,2.9,48.699999999999996
2012-09-08 00:00:00,14.1125,72.48611111111111,5.725,169.88888888888889,0.0,1.175,123.5,0.0,0.0762171428571428,2.8,48.699999999999996
2012-09-08 12:00:00,15.5625,77.55555555555556,4.693055555555556,108.06944444444444,0.0,1.175,117.92105263157896,0.0,0.0727741353383458,2.8,48.699999999999996
2012-09-09 00:00:00,14.744444444444444,92.23611111111111,1.136111111111111,86.38888888888889,0.0,0.615,111.15454545454546,0.0,0.0685982337662337,2.8,48.699999999999996
2012-09-09 12:00:00,16.068055555555556,86.48611111111111,2.459722222222222,74.91666666666667,0.0,0.615,115.02,0.0,0.0709837714285714,2.6,48.5
2012-09-10 00:00:00,18.234722222222224,87.13888888888889,2.191666666666667,187.13888888888889,0.0,1.005,112.27,0.0,0.0692866285714285,2.6,48.5
2012-09-10 12:00:00,19.584722222222226,76.48611111111111,1.5791666666666666,87.18055555555556,0.1,1.005,114.64444444444445,0.0,0.070752,2.7,48.6
2012-09-11 00:00:00,16.927777777777777,91.11111111111111,2.2513888888888887,86.5,0.1,0.5,118.25,0.0,0.0729771428571428,2.8000000000000003,48.7
2012-09-11 12:00:00,14.244444444444444,94.86111111111111,2.566666666666667,37.79166666666666,4.8,0.5,142.47058823529412,0.0,0.0879247058823529,7.5,53.5
2012-09-12 00:00:00,11.24861111111111,88.11111111111111,2.3944444444444444,200.47222222222223,0.0,0.79,161.59259259259258,0.0,0.0997257142857142,7.5,53.5
2012-09-12 12:00:00,11.581944444444444,78.95833333333333,2.468055555555555,102.47222222222224,0.1,0.79,168.64,0.0,0.1040749714285714,7.499999999999999,53.6
2012-09-13 00:00:00,10.256944444444445,85.98611111111111,2.0680555555555555,187.48611111111111,0.0,0.815,157.44285714285712,0.0,0.0971647346938775,7.499999999999999,53.6
2012-09-13 12:00:00,12.283333333333331,74.73611111111111,2.3819444444444446,131.18055555555554,0.0,0.815,145.13076923076923,0.0,0.0895664175824175,7.0,53.6
2012-09-14 00:00:00,12.37638888888889,85.33333333333333,4.083333333333333,45.708333333333336,0.7000000000000001,0.44,140.20714285714286,0.0,0.0865278367346938,5.8,54.3
2012-09-14 12:00:00,12.454166666666667,96.11111111111111,3.6180555555555554,36.43055555555556,4.1,0.44,143.13333333333335,0.0,0.0883337142857143,9.899999999999999,58.4
2012-09-15 00:00:00,12.944444444444445,88.36111111111111,5.163888888888889,131.45833333333334,0.3,0.76,158.6060606060606,0.0,0.0978825974025973,10.2,58.699999999999996
2012-09-15 12:00:00,14.506944444444445,82.16666666666667,5.340277777777778,92.19444444444444,0.0,0.76,169.55,0.0,0.1046365714285714,10.2,58.699999999999996
2012-09-16 00:00:00,13.934722222222222,84.27777777777777,2.223611111111111,100.19444444444444,0.0,0.8,155.52857142857144,0.0,0.0959833469387755,10.2,58.699999999999996
2012-09-16 12:00:00,16.144444444444446,74.84722222222223,2.713888888888889,121.29166666666669,0.0,0.8,143.292,0.0,0.0884316342857143,10.2,58.699999999999996
2012-09-17 00:00:00,16.038888888888888,77.77777777777777,4.308333333333334,154.80555555555554,0.0,0.9,133.54375,0.0,0.0824155714285714,10.2,58.39999999999999
2012-09-17 12:00:00,13.619444444444444,77.72222222222223,2.5,120.23611111111111,0.0,0.9,134.125,0.0,0.0827742857142857,10.1,58.39999999999999
2012-09-18 00:00:00,14.116666666666667,90.36111111111111,3.026388888888889,92.65277777777776,3.2,0.475,132.7263157894737,0.0,0.0819110977443609,13.2,61.599999999999994
2012-09-18 12:00:00,11.733333333333333,92.81944444444444,2.801388888888889,40.68055555555556,4.0,0.475,148.6,0.0,0.0917074285714285,12.399999999999999,65.6
2012-09-19 00:00:00,10.161111111111111,84.72222222222223,5.041666666666667,176.55555555555554,0.2,0.715,182.8151515151515,0.0,0.1128230649350649,12.6,65.8
2012-09-19 12:00:00,10.0125,81.91666666666667,4.148611111111111,107.22222222222224,0.3,0.715,192.06052631578947,0.0,0.1185287819548872,12.8,66.1
2012-09-20 00:00:00,9.5375,84.47222222222223,3.647222222222223,169.625,0.0,0.58,162.52307692307693,0.0,0.100299956043956,12.8,66.1
2012-09-20 12:00:00,10.604166666666666,88.90277777777777,2.368055555555556,54.72222222222222,1.3,0.58,160.7804347826087,0.0,0.0992244968944099,14.1,67.39999999999999
