date,temp,humid,wind,radia,precip,ETp,Q(l/s),ks mrk.
2009-12-03 00:00:00,2.953521126760563,89.85915492957747,4.245070422535211,13.915492957746478,0.0,0.215,463.0416666666667,0.0
2009-12-03 12:00:00,5.491666666666666,87.125,5.451388888888889,7.444444444444445,0.6,0.215,452.778947368421,0.0
2009-12-04 00:00:00,5.552112676056338,90.943661971831,4.305633802816901,12.19718309859155,0.0,0.23,451.9166666666667,0.0
2009-12-04 12:00:00,4.745833333333334,86.88888888888889,4.844444444444445,6.208333333333333,0.0,0.23,441.3944444444445,0.0
2009-12-05 00:00:00,4.001388888888889,93.0,3.148611111111111,20.45833333333333,0.7,0.12,429.72222222222223,0.0
2009-12-05 12:00:00,4.166666666666667,89.20833333333333,4.141666666666667,8.444444444444445,0.6,0.12,421.8666666666667,0.0
2009-12-06 00:00:00,4.506944444444445,94.19444444444444,2.826388888888889,6.208333333333333,0.0,0.18,415.8333333333333,0.0
2009-12-06 12:00:00,5.581944444444445,95.29166666666669,5.380555555555556,1.9166666666666667,2.1,0.18,407.5928571428572,0.0
2009-12-07 00:00:00,5.563888888888889,98.31944444444444,1.6944444444444444,14.833333333333334,3.1,0.065,443.8255813953488,0.0
2009-12-07 12:00:00,5.811111111111111,99.16666666666669,1.5416666666666667,4.194444444444445,0.0,0.065,505.15,0.0
2009-12-08 00:00:00,5.955555555555556,95.72222222222224,3.4097222222222223,17.27777777777778,0.0,0.115,505.525,0.0
2009-12-08 12:00:00,5.723611111111111,92.125,3.375,5.305555555555555,0.0,0.115,495.4714285714286,0.0
2009-12-09 00:00:00,4.7125,95.06944444444444,1.8694444444444445,9.76388888888889,0.0,0.15,481.7375,0.0
2009-12-09 12:00:00,5.466666666666667,93.16666666666669,1.8069444444444445,2.0,0.2,0.15,466.36470588235295,0.0
2009-12-10 00:00:00,5.338888888888889,96.02777777777776,2.7222222222222223,4.569444444444445,2.2,0.17,454.4375,0.0
2009-12-10 12:00:00,4.770833333333333,96.04166666666669,3.2777777777777777,1.1111111111111112,3.3,0.17,472.7162162162162,0.0
2009-12-11 00:00:00,2.5694444444444446,94.22222222222224,1.901388888888889,25.38888888888889,0.0,0.045,519.5857142857143,0.0
2009-12-11 12:00:00,2.551388888888889,87.68055555555556,2.0444444444444443,5.472222222222222,0.0,0.045,534.4875,0.0
2009-12-12 00:00:00,1.3819444444444444,82.875,2.1819444444444445,25.90277777777778,0.0,0.05,526.24,0.0
2009-12-12 12:00:00,0.5236111111111111,87.625,1.822222222222222,11.0,0.0,0.05,513.9125,0.0
2009-12-13 00:00:00,-1.213888888888889,90.70833333333331,1.3486111111111112,23.70833333333333,0.0,0.04,500.9666666666667,0.0
2009-12-13 12:00:00,0.7097222222222223,86.88888888888889,1.0166666666666666,3.9583333333333335,0.0,0.04,484.9318181818182,0.0
2009-12-14 00:00:00,-0.3097222222222222,87.30555555555556,1.0472222222222225,12.333333333333334,0.2,0.085,471.275,0.0
2009-12-14 12:00:00,-0.7416666666666667,89.5,0.9291666666666668,7.513888888888889,0.0,0.085,460.27333333333337,0.0
2009-12-15 00:00:00,-0.4555555555555555,90.65277777777776,1.8041666666666667,12.47222222222222,0.1,0.105,448.73,0.0
2009-12-15 12:00:00,0.8277777777777778,96.70833333333331,4.209722222222222,3.986111111111111,7.500000000000001,0.105,466.28888888888895,0.0
2009-12-16 00:00:00,0.5652777777777778,95.72222222222224,4.054166666666666,7.930555555555555,4.9,0.075,544.9565217391304,0.0
2009-12-16 12:00:00,-0.7736111111111111,98.08333333333331,1.5916666666666666,7.805555555555555,5.5,0.075,627.6666666666666,0.0
2009-12-17 00:00:00,-4.591666666666667,89.56944444444444,5.522222222222222,24.77777777777778,1.7,0.09,663.3913043478261,0.0
2009-12-17 12:00:00,-5.234722222222222,83.73611111111111,3.5416666666666665,13.680555555555555,0.0,0.09,668.040652173913,0.0
2009-12-18 00:00:00,-3.4680555555555554,80.875,5.693055555555556,19.52777777777778,0.0,0.205,672.6899999999999,0.0
2009-12-18 12:00:00,-3.793055555555556,79.38888888888889,5.066666666666666,10.694444444444445,0.0,0.205,661.078947368421,0.0
2009-12-19 00:00:00,-5.605555555555556,78.65277777777777,2.466666666666667,38.91666666666666,0.0,0.0,637.9708333333333,0.0
2009-12-19 12:00:00,-7.5569444444444445,91.54166666666669,1.1430555555555555,20.11111111111111,0.0,0.0,606.171875,0.0
2009-12-20 00:00:00,-7.727777777777778,94.02777777777776,0.6597222222222222,25.58333333333333,0.1,0.0,575.0392857142857,0.0
2009-12-20 12:00:00,-4.895833333333333,81.84722222222223,2.115277777777778,15.0,0.0,0.0,547.1730769230769,0.0
2009-12-21 00:00:00,-5.156944444444445,80.88888888888889,1.3180555555555555,25.791666666666668,0.0,0.0,525.45,0.0
2009-12-21 12:00:00,-4.9625,89.40277777777777,1.2777777777777777,15.22222222222222,0.0,0.0,506.52857142857147,0.0
2009-12-22 00:00:00,-0.9513888888888888,89.375,5.055555555555555,10.166666666666666,0.1,0.145,487.5210526315789,0.0
2009-12-22 12:00:00,-0.3486111111111111,95.15277777777776,4.547222222222222,3.5694444444444446,3.0,0.145,479.73333333333335,0.0
2009-12-23 00:00:00,1.2791666666666666,91.48611111111111,4.040277777777778,11.72222222222222,0.0,0.13,484.8333333333333,0.0
2009-12-23 12:00:00,0.8152777777777778,92.34722222222224,2.897222222222222,6.180555555555555,0.0,0.13,476.8333333333333,0.0
2009-12-24 00:00:00,0.4569444444444444,90.93055555555556,3.4875,11.65277777777778,0.0,0.14,472.34,0.0
2009-12-24 12:00:00,1.1347222222222222,91.5,5.161111111111111,7.236111111111111,0.0,0.14,466.675,0.0
2009-12-25 00:00:00,2.351388888888889,97.625,5.415277777777778,2.736111111111111,4.6,0.125,500.0191489361703,0.0
2009-12-25 12:00:00,2.3541666666666665,98.38888888888889,2.786111111111111,2.4027777777777777,5.9,0.125,790.4333333333334,0.0
2009-12-26 00:00:00,1.4416666666666669,93.81944444444444,5.652777777777778,35.763888888888886,2.4000000000000004,0.0,1258.7354166666669,0.0
2009-12-26 12:00:00,2.154166666666667,93.31944444444444,2.240277777777778,11.61111111111111,1.5,0.0,1507.6916666666666,0.0
2009-12-27 00:00:00,3.8194444444444446,95.55555555555556,3.388888888888889,4.180555555555555,0.4,0.16,1651.074418604651,0.0
2009-12-27 12:00:00,3.165277777777778,94.52777777777776,2.9375,3.2222222222222223,0.3999999999999999,0.16,1724.6928571428573,0.0
2009-12-28 00:00:00,2.598611111111111,94.45833333333331,2.701388888888889,28.80555555555556,2.3,0.0,1727.0025,0.0
2009-12-28 12:00:00,0.2611111111111111,88.45833333333333,3.211111111111111,22.416666666666668,0.0,0.0,1667.258536585366,0.0
2009-12-29 00:00:00,-0.8194444444444444,90.09722222222224,2.373611111111112,31.26388888888889,0.0,0.0,1564.259090909091,0.0
2009-12-29 12:00:00,0.1361111111111111,90.30555555555556,0.9416666666666668,10.180555555555555,0.0,0.0,1432.0477272727271,0.0
2009-12-30 00:00:00,-0.7388888888888889,92.29166666666669,3.015277777777777,29.541666666666668,0.0,0.02,1301.8744680851064,0.0
2009-12-30 12:00:00,-3.201388888888889,79.93055555555556,2.455555555555556,16.09722222222222,0.0,0.02,1177.7574468085106,0.0
2009-12-31 00:00:00,-4.615277777777778,75.68055555555556,1.1305555555555555,22.416666666666668,0.0,0.04,1065.225,0.0
2009-12-31 12:00:00,-4.972222222222222,81.54166666666667,1.4694444444444443,16.59722222222222,0.0,0.04,956.1617021276596,0.0
2010-01-01 00:00:00,-8.288888888888888,94.54166666666669,2.368055555555556,7.694444444444445,0.0,0.08,863.5765957446808,0.0
2010-01-01 12:00:00,-6.756944444444445,93.31944444444444,1.6958333333333333,5.291666666666667,0.0,0.08,771.2255319148936,0.0
2010-01-02 00:00:00,-4.704166666666667,86.51388888888889,2.779166666666667,28.68055555555556,0.0,0.01,699.4000000000001,0.0
2010-01-02 12:00:00,-6.784722222222222,83.98611111111111,2.398611111111111,22.76388888888889,0.0,0.01,636.5731707317074,0.0
2010-01-03 00:00:00,-9.533333333333331,86.83333333333333,1.286111111111111,23.48611111111111,0.2,0.025,585.9976190476191,0.0
2010-01-03 12:00:00,-7.220833333333333,87.58333333333333,1.5750000000000002,12.61111111111111,0.0,0.025,545.6925925925925,0.0
2010-01-04 00:00:00,-4.168055555555556,91.52777777777776,3.0708333333333333,9.694444444444445,1.2,0.075,520.4636363636364,0.0
2010-01-04 12:00:00,-3.2805555555555554,95.73611111111111,1.9541666666666664,11.055555555555555,0.0,0.075,499.01578947368415,0.0
2010-01-05 00:00:00,-0.9333333333333332,98.26388888888889,2.0305555555555554,8.694444444444445,0.4,0.07,477.916,0.0
2010-01-05 12:00:00,-1.338888888888889,97.18055555555556,2.8319444444444444,7.291666666666667,1.0,0.07,458.7,0.0
2010-01-06 00:00:00,-2.151388888888889,90.51388888888889,2.123611111111112,19.541666666666668,0.6000000000000001,0.03,451.375,0.0
2010-01-06 12:00:00,-3.788888888888889,91.97222222222224,1.901388888888889,15.61111111111111,0.0,0.03,441.20714285714286,0.0
2010-01-07 00:00:00,-8.06111111111111,92.36111111111111,1.7041666666666666,22.291666666666668,0.3,0.015,429.5583333333333,0.0
2010-01-07 12:00:00,-6.780555555555555,89.11111111111111,1.9152777777777776,18.36111111111111,0.7000000000000001,0.015,414.165,0.0
2010-01-08 00:00:00,-8.919444444444444,83.05555555555556,2.576388888888889,45.29166666666666,0.0,0.0,364.22352941176473,0.0
2010-01-08 12:00:00,-9.690277777777778,82.83333333333333,2.345833333333333,28.541666666666668,0.0,0.0,349.07666666666665,0.0
2010-01-09 00:00:00,-7.533333333333333,85.76388888888889,4.144444444444444,47.458333333333336,0.0,0.065,336.77666666666664,0.0
2010-01-09 12:00:00,-3.3569444444444443,80.84722222222223,5.406944444444445,26.26388888888889,0.0,0.065,360.24642857142857,0.0
2010-01-10 00:00:00,-0.5902777777777778,78.54166666666667,6.418055555555556,35.56944444444444,0.0,0.23,356.04999999999995,0.0
2010-01-10 12:00:00,-1.713888888888889,77.23611111111111,5.155555555555555,16.375,0.0,0.23,359.64,0.0
2010-01-11 00:00:00,-1.1722222222222225,71.22222222222223,4.658333333333333,37.02777777777778,0.0,0.195,350.05,0.0
2010-01-11 12:00:00,-1.1319444444444444,72.86111111111111,3.6597222222222223,27.22222222222222,0.0,0.195,342.505,0.0
2010-01-12 00:00:00,-1.6930555555555555,85.68055555555556,3.7472222222222222,12.26388888888889,0.0,0.14,350.32142857142856,0.0
2010-01-12 12:00:00,-0.0986111111111111,95.94444444444444,3.425,6.791666666666667,0.2,0.14,342.8172413793104,0.0
2010-01-13 00:00:00,0.0985915492957746,94.61971830985917,4.798591549295774,18.52112676056338,0.0,0.165,339.21666666666664,0.0
2010-01-13 12:00:00,0.7041666666666667,85.18055555555556,5.441666666666666,10.305555555555555,0.0,0.165,335.02500000000003,0.0
2010-01-14 00:00:00,-0.8166666666666667,85.29166666666667,5.293055555555556,47.708333333333336,0.0,0.095,340.075,0.0
2010-01-14 12:00:00,-1.602777777777778,81.65277777777777,4.695833333333334,29.444444444444443,0.0,0.095,332.55,0.0
2010-01-15 00:00:00,-1.8507042253521129,92.53521126760565,3.953521126760563,3.859154929577465,0.0,0.16,328.3625,0.0
2010-01-15 12:00:00,-2.2513888888888887,92.48611111111111,3.6902777777777778,2.486111111111111,0.1,0.16,318.5421052631579,0.0
2010-01-16 00:00:00,-2.174647887323944,88.11267605633803,4.035211267605634,7.253521126760563,0.1,0.205,316.3833333333334,0.0
2010-01-16 12:00:00,-1.6319444444444444,87.08333333333333,6.472222222222222,6.736111111111111,0.0,0.205,307.6230769230769,0.0
2010-01-17 00:00:00,-2.3915492957746483,89.71830985915493,7.012676056338028,3.8028169014084505,0.0,0.195,319.303448275862,0.0
2010-01-17 12:00:00,-2.4291666666666667,91.01388888888889,5.586111111111111,2.75,0.8,0.195,305.98928571428576,0.0
2010-01-18 00:00:00,-1.836111111111111,97.08333333333331,1.4833333333333334,22.694444444444443,2.2,0.035,310.90000000000003,0.0
2010-01-18 12:00:00,-1.3944444444444446,95.93055555555556,1.0013888888888889,13.041666666666666,0.0,0.035,299.13870967741934,0.0
2010-01-19 00:00:00,-1.85,97.54166666666669,0.5680555555555555,10.125,0.0,0.105,302.4,0.0
2010-01-19 12:00:00,-0.6819444444444445,96.77777777777776,2.1125,5.777777777777778,0.8,0.105,294.2814814814815,0.0
2010-01-20 00:00:00,-0.5833333333333334,92.26388888888889,4.811111111111111,19.26388888888889,0.5,0.135,299.3333333333333,0.0
2010-01-20 12:00:00,-2.259722222222222,88.11111111111111,4.470833333333333,13.458333333333334,0.1,0.135,296.79523809523806,0.0
2010-01-21 00:00:00,-1.9281690140845071,87.95774647887323,3.401408450704225,35.028169014084504,0.2,0.095,300.6,0.0
2010-01-21 12:00:00,-0.8986111111111111,80.5,4.475,44.30555555555556,0.0,0.095,293.2730769230769,0.0
2010-01-22 00:00:00,-1.5027777777777778,87.125,3.4388888888888887,11.625,0.0,0.185,299.1166666666667,0.0
2010-01-22 12:00:00,-2.1875,86.77777777777777,3.580555555555556,8.597222222222221,0.0,0.185,290.7555555555556,0.0
2010-01-23 00:00:00,-3.0253521126760563,85.33802816901408,4.226760563380282,32.70422535211268,0.0,0.16,295.32,0.0
2010-01-23 12:00:00,-3.45,77.65277777777777,4.611111111111111,31.65277777777778,0.0,0.16,282.2878787878788,0.0
2010-01-24 00:00:00,-4.405555555555555,77.01388888888889,5.104166666666667,42.69444444444444,0.0,0.22,411.5583333333333,0.0
2010-01-24 12:00:00,-4.487500000000001,73.73611111111111,5.009722222222222,23.041666666666668,0.0,0.22,304.24186046511625,0.0
2010-01-25 00:00:00,-5.277777777777778,81.19444444444444,3.988888888888889,66.875,0.0,0.03,253.7,0.0
2010-01-25 12:00:00,-7.1194444444444445,83.75,1.6833333333333331,31.02777777777778,0.0,0.03,302.6066666666666,0.0
2010-01-26 00:00:00,-10.345070422535212,89.08450704225352,0.2704225352112676,67.12676056338029,0.0,0.0,256.94,0.0
2010-01-26 12:00:00,-3.736111111111111,83.36111111111111,1.8638888888888887,24.194444444444443,0.0,0.0,258.66190476190474,0.0
2010-01-27 00:00:00,-3.605555555555556,92.80555555555556,3.5694444444444446,12.569444444444445,1.6,0.14,268.7,0.0
2010-01-27 12:00:00,-0.5527777777777777,93.48611111111111,6.641666666666667,8.319444444444445,5.8,0.14,269.7375,0.0
2010-01-28 00:00:00,0.5222222222222223,75.61111111111111,6.005555555555556,68.47222222222223,0.0,0.14,274.8545454545455,0.0
2010-01-28 12:00:00,-1.9916666666666667,82.375,3.477777777777778,44.81944444444444,0.0,0.14,285.6,0.0
2010-01-29 00:00:00,-4.450704225352113,96.0,1.4450704225352111,21.690140845070424,0.0,0.095,282.5,0.0
2010-01-29 12:00:00,-3.8625,90.68055555555556,5.690277777777777,16.416666666666668,2.2,0.095,281.38,0.0
2010-01-30 00:00:00,-8.212676056338028,82.09859154929578,3.863380281690141,54.225352112676056,0.1,0.05,208.2595238095238,0.0
2010-01-30 12:00:00,-11.581944444444444,81.51388888888889,1.9694444444444448,53.23611111111112,0.0,0.05,254.4268292682927,0.0
2010-01-31 00:00:00,-6.152777777777778,94.81944444444444,1.9875,20.541666666666668,4.3,0.07,274.4166666666667,0.0
2010-01-31 12:00:00,-0.7138888888888889,96.73611111111111,2.397222222222222,22.93055555555556,0.0,0.07,273.4625,0.0
2010-02-01 00:00:00,-0.4732394366197183,95.52112676056338,2.38169014084507,23.183098591549296,0.7000000000000001,0.11,279.2,0.0
2010-02-01 12:00:00,-4.768055555555556,90.51388888888889,3.511111111111111,13.680555555555555,0.1,0.11,280.1,0.0
2010-02-02 00:00:00,-4.439436619718309,90.30985915492958,3.0436619718309856,43.16901408450704,0.1,0.09,277.7,0.0
2010-02-02 12:00:00,-0.825,96.36111111111111,4.759722222222222,11.791666666666666,4.7,0.09,232.6970588235294,0.0
2010-02-03 00:00:00,-1.2166666666666666,93.94444444444444,6.638888888888889,26.09722222222222,2.6,0.18,200.7485714285714,0.0
2010-02-03 12:00:00,-1.4555555555555555,84.83333333333333,5.409722222222222,19.02777777777778,0.3,0.18,225.34634146341463,0.0
2010-02-04 00:00:00,-3.0930555555555554,87.125,1.5763888888888888,56.97222222222222,0.0,0.045,248.475,0.0
2010-02-04 12:00:00,-0.7763888888888889,94.08333333333331,2.976388888888889,44.84722222222222,0.0,0.045,256.22,0.0
2010-02-05 00:00:00,-0.6819444444444445,93.30555555555556,4.838888888888889,26.88888888888889,0.0,0.185,261.1142857142857,0.0
2010-02-05 12:00:00,0.3138888888888889,84.15277777777777,6.044444444444444,34.888888888888886,0.0,0.185,270.1421052631579,0.0
2010-02-06 00:00:00,-1.0555555555555556,86.26388888888889,6.3069444444444445,49.888888888888886,0.0,0.19,282.56666666666666,0.0
2010-02-06 12:00:00,-1.7944444444444445,85.86111111111111,4.945833333333334,30.77777777777778,0.0,0.19,289.4166666666667,0.0
2010-02-07 00:00:00,-3.2527777777777778,84.36111111111111,1.625,30.72222222222222,0.2,0.13,293.53846153846155,0.0
2010-02-07 12:00:00,-4.6875,83.61111111111111,1.15,18.20833333333333,0.0,0.13,277.6714285714286,0.0
2010-02-08 00:00:00,-6.145833333333333,90.19444444444444,1.1777777777777778,30.444444444444443,0.1,0.09,276.94666666666666,0.0
2010-02-08 12:00:00,-5.397222222222222,95.88888888888889,2.211111111111111,23.05555555555556,0.0,0.09,274.65833333333336,0.0
2010-02-09 00:00:00,-4.338888888888889,92.11111111111111,1.5499999999999998,45.625,0.1,0.105,274.99,0.0
2010-02-09 12:00:00,-3.677777777777778,83.15277777777777,2.1069444444444443,33.52777777777778,0.0,0.105,273.43333333333334,0.0
2010-02-10 00:00:00,-3.6847222222222222,88.98611111111111,3.458333333333333,50.15277777777778,0.0,0.185,268.8928571428572,0.0
2010-02-10 12:00:00,-2.3194444444444446,74.38888888888889,3.873611111111111,49.55555555555556,0.0,0.185,255.7703703703704,0.0
2010-02-11 00:00:00,-4.590277777777778,78.38888888888889,2.9972222222222222,72.36111111111111,0.0,0.13,218.9891891891892,0.0
2010-02-11 12:00:00,-4.25,79.31944444444444,2.430555555555556,71.51388888888889,0.0,0.13,244.86,0.0
2010-02-12 00:00:00,-7.190277777777778,88.55555555555556,2.440277777777778,76.79166666666667,0.0,0.12,219.04444444444445,0.0
2010-02-12 12:00:00,-2.379166666666667,78.5,3.461111111111111,60.333333333333336,0.0,0.12,246.9567567567568,0.0
2010-02-13 00:00:00,-3.7875,86.84722222222223,3.3402777777777777,38.52777777777778,0.8,0.17,262.8652173913044,0.0
2010-02-13 12:00:00,-3.2875,83.81944444444444,2.0416666666666665,19.45833333333333,0.3,0.17,250.17,0.0
2010-02-14 00:00:00,-3.6333333333333337,88.05555555555556,1.3333333333333333,68.08333333333333,0.0,0.09,250.9833333333333,0.0
2010-02-14 12:00:00,-2.6194444444444445,85.625,0.8472222222222222,37.05555555555556,0.0,0.09,249.64666666666665,0.0
2010-02-15 00:00:00,-2.9000000000000004,93.15277777777776,0.7180555555555556,40.04166666666666,0.0,0.115,249.27857142857144,0.0
2010-02-15 12:00:00,-1.3319444444444446,93.05555555555556,1.9972222222222225,30.01388888888889,0.3,0.115,247.1,0.0
2010-02-16 00:00:00,-2.1708333333333334,85.88888888888889,1.1694444444444445,47.48611111111112,0.5,0.145,257.55454545454546,0.0
2010-02-16 12:00:00,-1.2305555555555554,89.61111111111111,2.8541666666666665,39.22222222222222,0.4,0.145,254.75333333333336,0.0
2010-02-17 00:00:00,-1.1930555555555555,93.38888888888889,4.131944444444445,22.916666666666668,0.2,0.205,256.0,0.0
2010-02-17 12:00:00,-1.3555555555555554,84.73611111111111,5.094444444444445,18.93055555555556,0.0,0.205,246.9,0.0
2010-02-18 00:00:00,-0.9138888888888888,91.5,5.736111111111111,13.23611111111111,0.0,0.16,253.7363636363636,0.0
2010-02-18 12:00:00,-0.3347222222222222,97.80555555555556,3.8527777777777774,9.72222222222222,2.9,0.16,248.325,0.0
2010-02-19 00:00:00,0.1152777777777777,99.68055555555556,2.163888888888889,30.25,0.6,0.11,261.43333333333334,0.0
2010-02-19 12:00:00,0.7791666666666667,97.70833333333331,3.3194444444444446,31.02777777777778,1.7,0.11,276.9230769230769,0.0
2010-02-20 00:00:00,0.8263888888888888,93.26388888888889,2.236111111111111,37.513888888888886,1.2,0.19,307.1173913043478,0.0
2010-02-20 12:00:00,0.5888888888888889,87.54166666666667,3.8527777777777774,35.05555555555556,0.5,0.19,309.4318181818182,0.0
2010-02-21 00:00:00,-4.423611111111111,89.29166666666667,6.541666666666667,58.54166666666666,0.5,0.185,309.78333333333336,0.0
2010-02-21 12:00:00,-7.061111111111111,83.77777777777777,2.941666666666667,54.75,0.4,0.185,276.90344827586205,0.0
2010-02-22 00:00:00,-5.231944444444444,93.73611111111111,4.0625,17.47222222222222,1.3,0.135,214.72272727272727,0.0
2010-02-22 12:00:00,-0.7097222222222223,95.11111111111111,2.2666666666666666,26.30555555555556,0.1,0.135,289.71944444444443,0.0
2010-02-23 00:00:00,-2.6958333333333333,95.88888888888889,3.781944444444445,67.4225352112676,0.5,0.125,310.453125,0.0
2010-02-23 12:00:00,-3.795833333333333,93.29166666666669,2.838888888888889,32.986111111111114,0.0,0.125,274.91,0.0
2010-02-24 00:00:00,-4.884722222222222,94.69444444444444,2.7944444444444443,60.98611111111112,0.0,0.16,263.7,0.0
2010-02-24 12:00:00,-1.1097222222222225,87.76388888888889,5.548611111111111,52.54166666666666,0.6,0.16,254.7909090909091,0.0
2010-02-25 00:00:00,0.0069444444444444,96.48611111111111,4.940277777777777,21.68055555555556,1.3,0.14,265.62142857142857,0.0
2010-02-25 12:00:00,1.4986111111111111,98.55555555555556,3.4458333333333333,17.59722222222222,2.9,0.14,283.68275862068964,0.0
2010-02-26 00:00:00,2.520833333333333,95.375,2.227777777777778,64.97222222222223,0.7,0.2,368.8777777777778,0.0
2010-02-26 12:00:00,2.638888888888889,90.13888888888889,2.286111111111111,36.75,0.2,0.2,472.8114285714286,0.0
2010-02-27 00:00:00,2.406944444444445,93.76388888888889,2.8694444444444445,43.75,0.5,0.21,601.0977272727273,0.0
2010-02-27 12:00:00,2.451388888888889,91.27777777777776,4.044444444444444,21.52777777777778,0.3,0.21,756.3833333333333,0.0
2010-02-28 00:00:00,2.55,97.05555555555556,1.976388888888889,85.95833333333333,0.3,0.23,1005.6468085106384,0.0
2010-02-28 12:00:00,2.915277777777778,84.45833333333333,4.711111111111111,46.36111111111112,1.2,0.23,1235.7645833333331,0.0
2010-03-01 00:00:00,0.9791666666666666,97.73611111111111,4.0569444444444445,28.09722222222222,3.4,0.19,1557.75,0.0
2010-03-01 12:00:00,-0.0555555555555555,89.36111111111111,6.35,16.833333333333332,0.3,0.19,1708.876923076923,0.0
2010-03-02 00:00:00,0.7513888888888889,89.79166666666667,5.072222222222222,90.41666666666669,0.0,0.335,1704.7818181818182,0.0
2010-03-02 12:00:00,-0.9430555555555556,71.90277777777777,4.427777777777778,90.70833333333331,0.0,0.335,1572.8195652173913,0.0
2010-03-03 00:00:00,0.0513888888888888,82.97222222222223,4.801388888888889,149.91666666666666,0.1,0.315,1416.0625,0.0
2010-03-03 12:00:00,-1.5666666666666669,77.51388888888889,2.9222222222222225,118.5,0.0,0.315,1270.3617021276596,0.0
2010-03-04 00:00:00,-3.816666666666667,80.63888888888889,2.7333333333333334,152.66666666666666,0.0,0.34,1166.972340425532,0.0
2010-03-04 12:00:00,-3.4027777777777777,60.513888888888886,3.8375,76.63888888888889,0.0,0.34,1042.1729166666669,0.0
2010-03-05 00:00:00,-5.402777777777778,66.34722222222223,2.123611111111112,164.48611111111111,0.0,0.335,934.4608695652172,0.0
2010-03-05 12:00:00,-3.259722222222222,59.69444444444444,2.3097222222222222,117.19444444444444,0.0,0.335,833.2435897435897,0.0
2010-03-06 00:00:00,-3.458333333333333,51.52777777777778,3.3291666666666666,169.125,0.0,0.5,760.5531914893617,0.0
2010-03-06 12:00:00,-1.7666666666666666,62.09722222222222,3.033333333333333,128.41666666666666,0.0,0.5,691.1594594594595,0.0
2010-03-07 00:00:00,-1.947222222222222,83.5,3.0875000000000004,104.72222222222224,0.0,0.255,636.6477272727273,0.0
2010-03-07 12:00:00,-1.786111111111111,85.27777777777777,1.3027777777777778,75.73611111111111,0.0,0.255,590.9666666666667,0.0
2010-03-08 00:00:00,-3.897222222222223,92.70833333333331,0.5527777777777777,107.65277777777776,0.0,0.235,561.14,0.0
2010-03-08 12:00:00,-1.0944444444444443,83.75,1.588888888888889,120.31944444444444,0.0,0.235,535.2,0.0
2010-03-09 00:00:00,-3.2972222222222225,98.34722222222224,1.8597222222222225,42.47222222222222,0.3,0.16,524.2052631578947,0.0
2010-03-09 12:00:00,-1.9777777777777776,98.58333333333331,1.463888888888889,31.68055555555556,0.0,0.16,495.6636363636364,0.0
2010-03-10 00:00:00,-2.4972222222222222,99.0,1.8402777777777777,42.06944444444444,0.1,0.175,472.34090909090907,0.0
2010-03-10 12:00:00,-1.2333333333333334,92.61111111111111,2.1125,34.09722222222222,0.0,0.175,459.74375,0.0
2010-03-11 00:00:00,0.0027777777777777,97.79166666666669,1.8138888888888889,40.59722222222222,0.0,0.2,462.1777777777778,0.0
2010-03-11 12:00:00,1.5375,93.61111111111111,1.5708333333333333,28.63888888888889,0.0,0.2,459.905,0.0
2010-03-12 00:00:00,1.7486111111111111,98.73611111111111,3.048611111111111,46.31944444444444,0.1,0.185,473.3833333333334,0.0
2010-03-12 12:00:00,0.8333333333333334,96.58333333333331,2.305555555555556,28.875,0.0,0.185,526.3760869565217,0.0
2010-03-13 00:00:00,0.6472222222222221,90.97222222222224,4.069444444444445,156.43055555555554,0.1,0.345,595.8424242424243,0.0
2010-03-13 12:00:00,3.145833333333333,87.20833333333333,4.763888888888889,75.81944444444444,0.9,0.345,647.3456521739131,0.0
2010-03-14 00:00:00,1.1861111111111111,83.5,3.9652777777777777,187.09722222222223,0.0,0.46,806.2538461538461,0.0
2010-03-14 12:00:00,0.3402777777777778,74.69444444444444,3.7430555555555554,135.02777777777777,0.0,0.46,823.7875,0.0
2010-03-15 00:00:00,-1.0166666666666666,85.15277777777777,3.9541666666666666,191.88888888888889,0.0,0.47,829.2911764705883,0.0
2010-03-15 12:00:00,-0.1277777777777777,68.04166666666667,3.393055555555556,132.25,0.0,0.47,789.2227272727272,0.0
2010-03-16 00:00:00,-1.6694444444444445,86.02777777777777,3.2694444444444444,196.91666666666663,0.0,0.44,749.6105263157895,0.0
2010-03-16 12:00:00,1.0069444444444444,71.0,2.959722222222222,108.94444444444444,0.0,0.44,698.4615384615385,0.0
2010-03-17 00:00:00,3.022222222222222,91.23611111111111,5.719444444444445,110.06944444444444,0.2,0.4,663.7096774193549,0.0
2010-03-17 12:00:00,4.983333333333333,84.55555555555556,3.3541666666666665,68.94444444444444,0.0,0.4,669.2973684210526,0.0
2010-03-18 00:00:00,4.686111111111111,94.52777777777776,3.5375,123.79166666666669,0.2,0.5,720.5684210526315,0.0
2010-03-18 12:00:00,9.0625,80.09722222222223,4.004166666666666,91.36111111111111,0.0,0.5,771.205,0.0
2010-03-19 00:00:00,7.333333333333333,82.68055555555556,2.951388888888889,41.22222222222222,0.4,0.53,861.535294117647,0.0
2010-03-19 12:00:00,8.365277777777777,80.01388888888889,5.633333333333334,52.59722222222222,0.0,0.53,910.4303030303032,0.0
2010-03-20 00:00:00,5.284722222222222,94.75,1.8666666666666667,32.861111111111114,2.5,0.24,947.7052631578948,0.0
2010-03-20 12:00:00,7.172222222222222,98.90277777777776,2.9458333333333333,18.90277777777778,4.9,0.24,1049.2340425531916,0.0
