date;discharge;precipitation;ETp
2014-12-11;0.3769074504442925;2.8000000000000003;0.39
2014-12-12;0.4797653142857143;12.799999999999999;0.52
2014-12-13;0.7295994164133739;0.0;0.24
2014-12-14;0.7511888571428571;0.0;0.03
2014-12-15;0.6604836474164134;4.0;0.44
2014-12-16;0.5821627620751342;0.8;0.23
2014-12-17;0.5159495798319328;0.7;0.17
2014-12-18;0.4956178775510205;11.7;0.25
2014-12-19;0.7068025285714287;0.2;0.6
2014-12-20;0.7922283541601256;4.9;0.48
2014-12-21;0.7708764705882354;8.3;0.27
2014-12-22;0.9844521428571429;10.8;0.49
2014-12-23;1.2974207819548873;1.1;0.53
2014-12-24;1.3380729112482204;14.5;0.23
2014-12-25;1.5524527346938777;1.7000000000000002;0.1
2014-12-26;1.5748460341763502;0.0;0.0
2014-12-27;1.2920321762917935;0.0;0.0
2014-12-28;0.977994;1.7;0.0
2014-12-29;0.756995961038961;0.8999999999999999;0.0
2014-12-30;0.6392488078817734;0.0;0.03
2014-12-31;0.64854;0.0;0.27
2015-01-01;0.7269232207792209;1.9;0.45
2015-01-02;0.7799273877551022;1.3;0.79
2015-01-03;0.7865682244897959;1.6;0.41
2015-01-04;0.7301948326530611;0.0;0.66
2015-01-05;0.6659663386699507;1.0;0.1
2015-01-06;0.6126835605054616;0.0;0.43
2015-01-07;0.5891993555316863;1.1;0.0
2015-01-08;0.6077920809716598;2.8000000000000003;0.4
2015-01-09;0.7044415714285714;7.500000000000001;0.71
2015-01-10;1.0282056428571429;10.0;0.8
2015-01-11;1.394326453156146;0.0;0.99
2015-01-12;1.3750876358238497;1.7999999999999998;0.66
2015-01-13;1.2287333610389615;2.5;0.52
2015-01-14;1.1079428362369337;1.6;0.29
2015-01-15;1.0465892615955472;16.6;0.41
2015-01-16;1.4036808829787233;0.0;0.64
2015-01-17;1.5554060822898033;0.1;0.16
2015-01-18;1.4073999329770333;0.0;0.08
2015-01-19;1.1826290188449848;2.3000000000000003;0.23
2015-01-20;1.099300046659597;7.9;0.24
2015-01-21;1.2476417776355782;0.0;0.07
2015-01-22;1.2533745974025976;0.1;0.12
2015-01-23;1.1130760504983386;0.0;0.21
2015-01-24;0.9678723268926195;2.2;0.31
2015-01-25;0.848169990430622;0.0;0.0
2015-01-26;0.8025546353646354;7.5;0.21
2015-01-27;1.0112172032967033;0.2;0.32
2015-01-28;1.0782065828571428;3.4;0.35
2015-01-29;1.1145778285714285;1.3;0.38
2015-01-30;1.108731240595698;0.1;0.27
2015-01-31;1.0086;0.0;0.41
2015-02-01;0.9058370259740259;1.5;0.33
2015-02-02;0.8239780511583011;4.1;0.14
2015-02-03;0.7420635126050421;0.4;0.17
2015-02-04;0.6755143850931677;0.0;0.28
2015-02-05;0.6194236799999999;0.0;0.0
2015-02-06;0.5715714857142857;0.0;0.15
2015-02-07;0.6131152786641929;0.0;0.64
2015-02-08;0.6723552857142857;0.0;1.18
2015-02-09;0.6474284415584415;0.0;0.3
2015-02-10;0.6048228571428571;0.0;0.23
2015-02-11;0.5631627740259741;0.0;0.32
2015-02-12;0.5404642135007849;0.0;0.44
2015-02-13;0.5182488000000001;0.0;0.33
2015-02-14;0.4950083571428571;0.0;0.28
2015-02-15;0.4622701959183673;0.0;0.78
2015-02-16;0.4378664638218924;0.0;0.73
2015-02-17;0.4203643636363636;0.0;0.48
2015-02-18;0.40712057142857144;1.7;0.66
2015-02-19;0.42548588464951204;0.0;0.69
2015-02-20;0.4292742857142857;2.8;0.4
2015-02-21;0.557146607142857;14.2;0.29
2015-02-22;0.9261235714285713;0.4;0.47
2015-02-23;1.0666131985925407;3.7;0.5
2015-02-24;1.069902833976834;3.4;0.51
2015-02-25;0.9883861172932331;0.0;0.53
2015-02-26;0.8504947248179826;0.0;0.69
2015-02-27;0.7455186833976833;2.1;0.67
2015-02-28;0.6778849270729271;0.0;0.57
2015-03-01;0.6428374705294704;2.8;0.63
2015-03-02;0.6672354612244897;2.4;0.54
2015-03-03;0.6893303254658385;0.0;0.73
2015-03-04;0.6435557802197803;2.1;0.49
2015-03-05;0.613667142857143;0.0;0.62
2015-03-06;0.5744550857142857;0.3;0.44
2015-03-07;0.5459065714285716;0.0;1.26
2015-03-08;0.517728;0.0;1.62
2015-03-09;0.4843104489795919;0.0;1.01
2015-03-10;0.4700066493506493;1.2000000000000002;1.14
2015-03-11;0.4511076244897959;0.0;1.27
2015-03-12;0.4189943153988869;0.0;0.8
2015-03-13;0.3943394016806723;0.0;1.16
2015-03-14;0.3777931978021978;0.0;1.09
2015-03-15;0.3603132467532467;0.0;0.97
2015-03-16;0.3475190204081633;0.0;1.34
2015-03-17;0.33991885714285713;0.0;1.57
2015-03-18;0.33010285714285714;0.0;1.89
2015-03-19;0.3170802857142857;0.0;1.28
2015-03-20;0.3111280714285714;0.7000000000000001;0.6
2015-03-21;0.3311869090909091;3.3;0.78
2015-03-22;0.3202765046382189;0.0;1.11
2015-03-23;0.3116224285714286;0.0;1.48
2015-03-24;0.30117085714285713;0.5;0.59
2015-03-25;0.28862991522762943;0.0;0.78
2015-03-26;0.2829920171858217;0.7999999999999999;0.73
2015-03-27;0.27615754285714283;0.3;0.77
2015-03-28;0.26751908571428573;2.3;1.04
2015-03-29;0.33520613445378156;8.5;0.92
2015-03-30;0.574322250931677;15.8;1.18
2015-03-31;0.7314128477237047;8.9;0.6
2015-04-01;0.8697833766233766;2.7;1.34
2015-04-02;0.8673951540347092;0.0;1.45
2015-04-03;0.7140850434782607;0.0;1.74
2015-04-04;0.5941004798953907;0.0;1.72
2015-04-05;0.5134984184599429;0.0;1.84
2015-04-06;0.4500408522288522;0.0;1.86
2015-04-07;0.4068584944099379;0.0;1.29
2015-04-08;0.37721815037593986;0.0;1.85
2015-04-09;0.3546700714285715;0.0;2.01
2015-04-10;0.3405137142857143;0.0;2.1
2015-04-11;0.3291153428571428;3.4000000000000004;2.61
2015-04-12;0.33127363893249606;9.1;2.03
2015-04-13;0.5215682337662337;5.5;2.09
2015-04-14;0.5667222857142857;2.7;0.84
2015-04-15;0.5386068508634222;0.9999999999999999;1.61
2015-04-16;0.47242867303393626;0.0;1.92
2015-04-17;0.40844601591956436;0.0;2.2
2015-04-18;0.3576817090190915;0.0;2.55
2015-04-19;0.3250964316674038;0.0;2.53
2015-04-20;0.3044455714285714;0.0;3.44
2015-04-21;0.2860449363745498;0.0;3.42
2015-04-22;0.26811942857142856;0.0;2.82
2015-04-23;0.2604948131868132;0.0;2.3
2015-04-24;0.2510633571428571;0.0;1.86
2015-04-25;0.2446203956043956;2.1;1.5
2015-04-26;0.26003534693877556;1.4;0.88
2015-04-27;0.255946931092437;0.0;2.33
2015-04-28;0.23377207453416146;0.0;2.41
2015-04-29;0.2261721038961039;1.1;2.3
2015-04-30;0.23834037857142856;3.3;1.75
2015-05-01;0.26431660519480527;0.0;2.01
2015-05-02;0.2300078718535469;0.0;2.86
2015-05-03;0.20367271472799642;0.0;3.13
2015-05-04;0.24219224364207223;5.8;1.69
2015-05-05;0.24779080091533182;9.1;1.44
2015-05-06;0.2981740324675325;1.5;3.28
2015-05-07;0.30132635294117643;0.4;2.27
2015-05-08;0.25769192014519055;0.0;2.87
2015-05-09;0.22803575510204085;0.9;1.43
2015-05-10;0.21388388126159552;0.5;2.02
2015-05-11;0.1982520935064935;0.0;3.19
2015-05-12;0.1936314514285714;5.5;1.74
2015-05-13;0.22063585306122455;2.9;1.94
2015-05-14;0.21348562689075626;0.0;3.2
2015-05-15;0.1850382713085234;0.0;3.67
2015-05-16;0.17115677922077926;2.5;1.53
2015-05-17;0.1829414337662338;6.1000000000000005;2.81
2015-05-18;0.2044776;4.6;2.22
2015-05-19;0.24828606593406588;3.3;2.35
2015-05-20;0.23857466009852218;0.0;2.67
2015-05-21;0.20193118487394954;0.1;2.52
2015-05-22;0.17534121428571428;0.1;2.25
2015-05-23;0.1659450857142857;1.1;2.58
2015-05-24;0.15397111063372718;0.0;3.4
2015-05-25;0.14663005714285715;2.4;1.25
2015-05-26;0.15206843076923074;0.6;2.92
2015-05-27;0.14027807948442536;0.0;2.71
2015-05-28;0.14229657142857144;0.2;2.27
2015-05-29;0.15874089795918367;2.3;3.1
2015-05-30;0.15517667189952902;0.8;2.73
2015-05-31;0.16750488388458828;9.0;2.65
2015-06-01;0.23015532857142856;7.199999999999999;3.51
2015-06-02;0.2332587857142857;5.2;1.24
2015-06-03;0.24476464285714292;0.9;3.57
2015-06-04;0.22310924069478905;0.0;3.9
2015-06-05;0.17793162708259483;0.0;4.19
2015-06-06;0.1503975139146568;0.0;4.14
2015-06-07;0.1311591272727273;0.0;3.59
2015-06-08;0.11922042857142857;0.0;2.89
2015-06-09;0.11311328571428571;0.0;3.62
2015-06-10;0.10905492857142854;0.0;4.52
2015-06-11;0.10793442857142858;0.0;2.35
2015-06-12;0.10472914285714284;0.0;4.05
2015-06-13;0.10109442857142856;5.0;3.21
2015-06-14;0.10543525714285715;0.3;3.18
2015-06-15;0.10353110204081632;0.0;3.49
2015-06-16;0.09632718367346939;0.0;2.94
2015-06-17;0.09868702040816327;9.9;1.9
2015-06-18;0.13090187755102042;2.6;1.93
2015-06-19;0.1459341098901099;4.199999999999999;2.15
2015-06-20;0.1413172453416149;0.0;3.75
2015-06-21;0.1199671714285714;0.0;3.05
2015-06-22;0.11404303696303694;6.8;2.29
2015-06-23;0.13823442406015038;0.0;3.19
2015-06-24;0.1224738;0.0;2.14
2015-06-25;0.10578424969987996;0.0;2.98
2015-06-26;0.1043736806722689;0.5;3.9
2015-06-27;0.09924171428571428;2.0;1.96
2015-06-28;0.10149257142857143;0.3;2.43
2015-06-29;0.11477417142857142;3.4000000000000004;2.94
2015-06-30;0.11188164055299539;0.0;4.37
2015-07-01;0.10071;0.0;5.02
2015-07-02;0.08933736263736264;0.0;5.65
2015-07-03;0.07872428571428572;0.0;5.39
2015-07-04;0.07526828571428572;0.0;4.72
2015-07-05;0.06889028571428571;1.6;4.82
2015-07-06;0.06952392;3.7;3.93
2015-07-07;0.07593543529411764;3.4;4.0
2015-07-08;0.12026442259136212;15.799999999999999;3.07
2015-07-09;0.16131582266009853;21.9;1.64
2015-07-10;0.22725195760368666;0.0;3.49
2015-07-11;0.18870023529411764;0.2;3.54
2015-07-12;0.15578674285714286;0.3;2.85
2015-07-13;0.14877051428571428;5.0;2.61
2015-07-14;0.14272383673469388;0.0;3.88
2015-07-15;0.12327223529411761;0.0;3.74
2015-07-16;0.10309040816326531;0.0;4.41
2015-07-17;0.09260742857142858;0.0;3.67
2015-07-18;0.08906914285714285;0.0;3.95
2015-07-19;0.08569542857142859;8.8;2.47
2015-07-20;0.11113714285714288;1.8;3.03
2015-07-21;0.11414845714285715;1.0;3.31
2015-07-22;0.10095162244897958;0.0;3.17
2015-07-23;0.0929993949579832;0.0;3.24
2015-07-24;0.08280437142857144;0.0;2.54
2015-07-25;0.08617250044365572;5.0;1.69
2015-07-26;0.1070087142857143;7.3;2.79
2015-07-27;0.12112390097660689;1.6;1.88
2015-07-28;0.1358252357142857;9.4;1.77
2015-07-29;0.17354165413533834;5.199999999999999;2.26
2015-07-30;0.15791069387755105;2.4;3.15
2015-07-31;0.1298754798029557;0.0;2.85
2015-08-01;0.10925801632653061;0.0;2.66
2015-08-02;0.09652285714285715;0.0;3.04
2015-08-03;0.08796783673469387;0.0;4.21
2015-08-04;0.08287714285714286;11.5;4.22
2015-08-05;0.12104113469387756;0.0;3.54
2015-08-06;0.1299051738849386;0.0;3.77
2015-08-07;0.09872942521008403;0.7;3.07
2015-08-08;0.09234543673469388;0.0;1.8
2015-08-09;0.0858497575030012;0.0;3.67
2015-08-10;0.08385733751962325;0.3;3.42
2015-08-11;0.09759021488483559;5.5;2.32
2015-08-12;0.11895963746891407;0.0;2.52
2015-08-13;0.09578914285714285;0.0;3.55
2015-08-14;0.08672965563468789;0.0;4.21
2015-08-15;0.08839883136412459;0.0;3.74
2015-08-16;0.11395237873754152;8.4;2.96
2015-08-17;0.12241711367781154;0.0;4.97
2015-08-18;0.09514827194896759;0.0;4.13
2015-08-19;0.08396870320197043;0.0;4.2
2015-08-20;0.07815474285714286;0.0;3.73
2015-08-21;0.07461223602484471;0.0;3.47
2015-08-22;0.07309825714285714;0.0;3.5
2015-08-23;0.07231276103301733;0.0;3.86
2015-08-24;0.06237016615384616;2.2;2.4
2015-08-25;0.055458593406593405;3.6;2.24
2015-08-26;0.06824650549450549;0.0;1.79
2015-08-27;0.07977497142857141;10.8;1.83
2015-08-28;0.10695105418719213;0.0;2.53
2015-08-29;0.09494275324675322;0.0;2.91
2015-08-30;0.07576285714285715;0.5;1.77
2015-08-31;0.0743448045112782;6.2;1.06
2015-09-01;0.17638570764119604;0.9;1.37
2015-09-02;0.13173587470336975;0.0;2.62
2015-09-03;0.10417949999999998;0.0;2.1
2015-09-04;0.0928900185528757;2.5;1.54
2015-09-05;0.1629772806122449;30.0;1.35
2015-09-06;0.34853374285714284;6.7;1.63
2015-09-07;0.31009227829313546;0.0;2.34
2015-09-08;0.26536660714285715;0.0;2.25
2015-09-09;0.22541480827349694;0.0;2.03
2015-09-10;0.17662106122448978;0.0;1.45
2015-09-11;0.14801451428571427;0.0;2.2
2015-09-12;0.12696385714285713;0.0;1.63
2015-09-13;0.11557318441558442;1.4;1.12
2015-09-14;0.11396183736263736;6.5;1.68
2015-09-15;0.14711925;7.8999999999999995;1.47
2015-09-16;0.20214498045112783;5.0;1.35
2015-09-17;0.23126253061224494;0.3999999999999999;1.64
2015-09-18;0.21739454826254823;0.0;1.87
2015-09-19;0.1800029387755102;0.2;1.75
2015-09-20;0.16311702857142857;11.0;1.23
2015-09-21;0.16519691375905202;0.8999999999999999;1.33
2015-09-22;0.1599112586872587;5.7;0.82
2015-09-23;0.27206894805194803;12.8;1.19
2015-09-24;0.4115450204081632;0.9;1.32
2015-09-25;0.4426497293233082;0.1;1.32
2015-09-26;0.3482966441274184;0.1;1.25
2015-09-27;0.27478971428571425;0.0;1.28
2015-09-28;0.22053397402597402;0.0;1.19
2015-09-29;0.18598705714285718;0.0;1.07
2015-09-30;0.16252436571428572;0.0;1.11
2015-10-01;0.14782114285714285;0.0;0.95
2015-10-02;0.13521814285714284;0.0;1.35
2015-10-03;0.12838834285714282;0.0;0.93
2015-10-04;0.12297093626373626;0.0;0.6
2015-10-05;0.12063371155160628;0.0;0.7
2015-10-06;0.11288828571428573;0.0;1.79
2015-10-07;0.11042835205661213;0.2;2.05
2015-10-08;0.09938742857142856;1.2;1.51
2015-10-09;0.11694153846153846;0.0;1.59
2015-10-10;0.10322836363636365;0.0;0.98
2015-10-11;0.09747881632653062;0.0;0.97
2015-10-12;0.09472885714285714;0.0;1.05
2015-10-13;0.10138305306122448;11.9;0.63
2015-10-14;0.18569605714285714;1.1;0.9
2015-10-15;0.17408110807453417;0.0;1.18
2015-10-16;0.136712843697479;1.7999999999999998;0.64
2015-10-17;0.13320537662337661;0.8999999999999999;0.42
2015-10-18;0.13480971428571428;0.3;0.41
2015-10-19;0.130908992481203;0.0;0.37
2015-10-20;0.12628671428571428;0.3;0.39
2015-10-21;0.12890455714285715;0.8;0.44
2015-10-22;0.13696457142857144;1.5;0.51
2015-10-23;0.14329127472527473;0.0;0.77
2015-10-24;0.13056857142857142;0.0;0.53
2015-10-25;0.13182931784005472;0.2;0.64
2015-10-26;0.1228541583673469;0.0;0.17
2015-10-27;0.11625915789473684;0.0;0.19
2015-10-28;0.11617145864661656;0.0;0.74
2015-10-29;0.11244483116883117;0.0;0.54
2015-10-30;0.1107378;0.0;0.6
2015-10-31;0.11042742857142857;0.0;0.38
2015-11-01;0.11245822556390979;0.0;0.31
2015-11-02;0.11309914285714284;0.0;0.26
2015-11-03;0.11335645714285712;0.1;0.3
2015-11-04;0.11230868571428569;0.0;0.26
2015-11-05;0.13375552337063856;4.7;0.33
2015-11-06;0.16506004739960498;1.6;0.32
2015-11-07;0.17312025630252104;10.7;0.34
2015-11-08;0.2834150510204082;0.0;0.64
2015-11-09;0.33742298491570544;9.9;0.76
2015-11-10;0.40967779591836734;4.4;0.48
2015-11-11;0.399582961038961;7.9;0.39
2015-11-12;0.5019167472527472;0.8;0.52
2015-11-13;0.4691240182256768;1.7000000000000002;0.57
2015-11-14;0.42730253766233767;1.0;0.67
2015-11-15;0.3740203636363636;0.0;0.07
2015-11-16;0.36643986595406614;8.3;0.3
2015-11-17;0.4857663569747899;6.0;0.06
2015-11-18;0.7399270621118014;15.5;0.36
2015-11-19;1.0356035934980838;2.9;0.54
2015-11-20;1.1954736750226516;2.1;0.13
2015-11-21;1.1432759254658384;9.3;0.29
2015-11-22;1.0153533639504166;15.1;0.39
2015-11-23;0.9648287159873592;0.7;0.0
2015-11-24;0.9912320431893688;5.4;0.23
2015-11-25;1.55714047112462;2.1;0.18
2015-11-26;2.0793238854880896;1.6;0.0
2015-11-27;2.129443091393079;0.0;0.24
2015-11-28;2.039363184536394;5.8999999999999995;0.35
2015-11-29;1.982543719118091;8.2;0.46
2015-11-30;1.9708584857142857;1.2000000000000002;0.74
2015-12-01;1.8693372244897957;0.0;0.37
2015-12-02;1.627948041337386;2.7;0.39
2015-12-03;1.4099873226480837;3.0;0.32
2015-12-04;1.3021325874125877;1.5;0.64
2015-12-05;1.2087177428571427;1.2;1.02
2015-12-06;1.0970318571428572;0.8;1.06
2015-12-07;0.9682585714285714;0.0;0.0
2015-12-08;0.8446697601438687;0.5;0.21
2015-12-09;0.7807912430426716;1.3;0.15
2015-12-10;0.720852155844156;0.5;0.68
2015-12-11;0.7307329245694882;5.9;0.32
2015-12-12;0.7935642625482626;0.0;0.0
2015-12-13;0.8136662316602317;4.7;0.0
2015-12-14;0.8368227551020408;6.0;0.0
2015-12-15;1.0687474285714287;3.3;0.02
2015-12-16;1.2806064935064934;0.0;0.33
2015-12-17;1.2333526157372041;2.0;0.23
2015-12-18;1.155178158812616;0.0;0.53
2015-12-19;1.0394389273279911;0.1;0.48
2015-12-20;0.9283687346938775;0.0;0.5
2015-12-21;0.8346785198057756;4.4;0.66
2015-12-22;0.8283112841444272;4.1;0.73
2015-12-23;1.0411254848024314;9.3;0.59
2015-12-24;1.3494507103331448;0.3;0.14
2015-12-25;1.3252911337921773;0.0;0.73
2015-12-26;1.3721014969604866;23.8;0.26
2015-12-27;2.0574503664596273;12.5;0.52
2015-12-28;2.448595779069768;0.0;0.52
2015-12-29;2.5285478662613983;0.0;0.81
2015-12-30;2.328232639751553;0.0;0.76
2015-12-31;1.9550854807453415;0.6;0.44
2016-01-01;1.6104933054711248;0.0;0.17
2016-01-02;1.3223011732522798;0.0;1.01
2016-01-03;1.0700754857142858;0.0;0.75
2016-01-04;0.8955160664451827;0.0;0.7
2016-01-05;0.7701457724252491;0.0;0.37
2016-01-06;0.6682549224489795;0.0;0.32
2016-01-07;0.5936980628571429;0.1;0.38
2016-01-08;0.5555155591836735;4.4;0.2
2016-01-09;0.5280866181818182;0.0;0.16
2016-01-10;0.5312439771428571;3.7;0.3
2016-01-11;0.5939430857142857;0.0;0.12
2016-01-12;0.665069582706767;0.3;0.16
2016-01-13;0.6897704422360249;1.0;0.09
2016-01-14;0.6454182122448978;2.3000000000000003;0.18
2016-01-15;0.5905734289721497;0.0;0.0
2016-01-16;0.5416038340336135;0.5;0.17
2016-01-17;0.5024751428571429;0.0;0.0
2016-01-18;0.47174042236024843;0.0;0.09
2016-01-19;0.458139306122449;1.0;0.49
2016-01-20;0.4408108363636363;0.0;0.14
2016-01-21;0.410604;0.0;0.0
2016-01-22;0.3928376571428571;0.0;0.0
2016-01-23;0.3835419428571429;0.4;0.19
2016-01-24;0.39390264935064934;1.0;0.15
2016-01-25;0.6116329666854884;0.5;0.15
2016-01-26;0.7671184099378883;0.3;0.26
2016-01-27;0.9287212080745342;3.9000000000000004;0.32
2016-01-28;1.1757552969924814;0.1;0.75
2016-01-29;1.1413454656152575;2.0;0.66
2016-01-30;1.1172449240816327;6.1;0.64
2016-01-31;1.2056101224489797;0.5;0.44
2016-02-01;1.145703974025974;3.6;0.44
2016-02-02;1.106801802197802;0.5;1.5
2016-02-03;1.0263971343735796;0.0;0.81
2016-02-04;0.8963384316109422;0.0;0.58
2016-02-05;0.7875228521739129;0.9;0.24
2016-02-06;0.7312926593406595;0.1;0.37
2016-02-07;0.6987572448979593;0.0;0.53
2016-02-08;0.6831789942857144;5.9;0.67
2016-02-09;0.725276347826087;1.4;0.5
2016-02-10;1.0461275730897008;19.3;0.23
2016-02-11;1.6287983406593407;0.0;0.26
2016-02-12;1.6296019235880401;0.0;0.25
2016-02-13;1.353778714285714;0.0;0.13
2016-02-14;1.099821857142857;0.0;0.39
2016-02-15;0.9105043404255321;0.0;0.33
2016-02-16;0.7536571264701996;0.0;0.13
2016-02-17;0.6440394709501025;0.0;0.45
2016-02-18;0.6121681948051949;1.1;0.26
2016-02-19;0.6026736263736264;0.0;0.26
2016-02-20;0.5968148571428572;4.6;0.42
2016-02-21;0.7095993542736333;4.5;0.52
2016-02-22;0.8351457483282675;0.1;0.74
2016-02-23;0.8547296896551724;0.5;0.63
2016-02-24;0.780310091119691;0.0;0.77
2016-02-25;0.696021666850524;0.0;0.55
2016-02-26;0.6327986086956521;0.0;0.59
2016-02-27;0.5770434774637129;0.0;0.82
2016-02-28;0.535698989010989;0.0;0.64
2016-02-29;0.5054876883116884;0.0;0.5
2016-03-01;0.48322478571428573;0.0;0.71
2016-03-02;0.5548493571428571;12.7;0.28
2016-03-03;0.9023178074534162;0.0;0.43
2016-03-04;1.0203672029813664;0.0;0.48
2016-03-05;0.9406606057357276;3.0;0.51
2016-03-06;0.950882043956044;7.2;0.33
2016-03-07;1.2918535714285715;4.7;0.4
2016-03-08;1.450476971028971;1.6999999999999997;0.42
2016-03-09;1.3682787373860184;0.0;0.55
2016-03-10;1.1756590714285713;0.0;0.53
2016-03-11;1.0033246956521742;0.0;0.59
2016-03-12;0.8736627272727273;0.0;0.38
2016-03-13;0.7733531688311688;0.0;0.51
2016-03-14;0.6992165547555893;0.0;0.45
2016-03-15;0.647006990310559;0.0;0.89
2016-03-16;0.5966808000000001;0.0;0.97
2016-03-17;0.5604906857142857;0.0;0.88
2016-03-18;0.5367754285714285;0.0;0.91
2016-03-19;0.5218247421150278;0.0;0.75
2016-03-20;0.4999354285714286;0.0;0.84
2016-03-21;0.472527624489796;0.0;1.21
2016-03-22;0.4512231183673469;0.0;0.8
2016-03-23;0.42248571428571424;0.0;0.94
2016-03-24;0.39580154621848745;0.0;0.92
2016-03-25;0.39484285714285716;1.5;0.58
2016-03-26;0.3893271428571429;0.0;1.39
2016-03-27;0.3823502142857143;2.4;1.18
2016-03-28;0.3952403113300492;1.6;1.5
2016-03-29;0.4036694128728414;1.2;1.39
2016-03-30;0.4106791502782931;5.3;0.61
2016-03-31;0.43390921804511273;0.1;1.4
2016-04-01;0.42154761038961036;0.0;1.95
2016-04-02;0.39257052244897966;0.0;2.03
2016-04-03;0.3715656263736264;0.0;1.41
2016-04-04;0.35672571428571426;0.0;1.38
2016-04-05;0.35294124489795914;8.5;0.83
2016-04-06;0.4602076813186814;3.2;1.13
2016-04-07;0.49229403061224486;2.4000000000000004;1.62
2016-04-08;0.4916904201680672;0.8;1.44
2016-04-09;0.455735883956044;0.0;1.63
2016-04-10;0.41322517887154864;0.0;1.34
2016-04-11;0.37996609090909095;0.0;2.49
2016-04-12;0.36187971428571436;0.0;2.05
2016-04-13;0.3483617142857143;1.4;1.89
2016-04-14;0.37886862857142856;0.0;1.21
2016-04-15;0.37289902040816325;4.1000000000000005;1.35
2016-04-16;0.37378799999999995;1.6;1.53
2016-04-17;0.35356114285714285;0.0;1.82
2016-04-18;0.3213308571428571;0.2;1.59
2016-04-19;0.31000408163265303;0.0;2.07
2016-04-20;0.2907977142857142;0.0;2.56
2016-04-21;0.2805349090909091;0.0;1.93
2016-04-22;0.27340662857142856;0.0;2.79
2016-04-23;0.26562445714285715;0.0;1.83
2016-04-24;0.261252;0.0;1.75
2016-04-25;0.26962328571428573;4.9;1.47
2016-04-26;0.29044285714285717;12.4;0.89
2016-04-27;0.49824327272727276;5.800000000000001;1.24
2016-04-28;0.6206208806722688;3.4;1.47
2016-04-29;0.6225744857142858;0.0;2.32
2016-04-30;0.5422641428571429;0.0;2.17
2016-05-01;0.45322778571428574;0.1;2.62
2016-05-02;0.39739371428571435;0.0;3.14
2016-05-03;0.366714;0.0;2.71
2016-05-04;0.33026874725274724;0.0;2.93
2016-05-05;0.30139714285714286;0.0;3.23
2016-05-06;0.2925;0.0;3.83
2016-05-07;0.28020342857142855;0.0;4.5
2016-05-08;0.26507314285714284;0.0;4.79
2016-05-09;0.2485787142857143;0.0;4.82
2016-05-10;0.2365470857142857;0.0;4.06
2016-05-11;0.2238377142857143;0.0;4.28
2016-05-12;0.213768;0.0;4.15
2016-05-13;0.2064574285714286;0.0;3.86
2016-05-14;0.19616965714285714;0.3;1.83
2016-05-15;0.2847342857142857;8.4;1.51
2016-05-16;0.276278025974026;0.0;3.2
2016-05-17;0.24165771428571428;0.0;2.61
2016-05-18;0.21053314285714286;0.0;2.75
2016-05-19;0.19832051020408162;0.0;3.41
2016-05-20;0.19411968089053808;3.1;2.33
2016-05-21;0.18998415584415587;0.1;2.35
2016-05-22;0.19686615126050422;0.0;4.71
2016-05-23;0.176064;0.0;3.05
2016-05-24;0.1836876546310832;0.0;4.18
2016-05-25;0.16149792857142858;0.0;4.5
2016-05-26;0.15126545454545454;0.0;2.67
2016-05-27;0.14546057142857144;0.0;3.34
2016-05-28;0.13939251428571428;0.0;4.19
2016-05-29;0.1383672857142857;1.0;4.29
2016-05-30;0.15322114285714286;6.0;4.81
2016-05-31;0.151731;1.9;3.43
2016-06-01;0.16847243406593407;0.0;5.52
2016-06-02;0.12837783673469386;0.0;5.65
2016-06-03;0.11519532467532469;0.0;5.34
2016-06-04;0.10682357142857143;0.0;5.11
2016-06-05;0.09979817142857142;0.0;4.83
2016-06-06;0.0946512;0.0;4.5
2016-06-07;0.09132663108320252;0.0;4.79
2016-06-08;0.08781428571428572;0.0;2.08
2016-06-09;0.09091028571428571;0.0;4.45
2016-06-10;0.08524726530612245;0.8;4.02
2016-06-11;0.08431493877551019;0.0;4.32
2016-06-12;0.07913314285714286;0.0;3.98
2016-06-13;0.07652571428571428;0.0;2.35
2016-06-14;0.07862482285714285;4.2;1.42
2016-06-15;0.0876091643697479;3.8;3.71
2016-06-16;0.18745841344537814;16.0;2.21
2016-06-17;0.23946145714285713;0.8;2.19
2016-06-18;0.17740720141969835;0.0;3.38
2016-06-19;0.13216993984962405;0.0;3.74
2016-06-20;0.10141578;0.4;3.64
2016-06-21;0.10761805821764442;5.8;2.73
2016-06-22;0.10951926050420166;0.0;3.16
2016-06-23;0.08681542857142856;1.5;4.14
2016-06-24;0.10678049142857143;5.500000000000001;4.53
2016-06-25;0.11362990400903443;0.1;3.59
2016-06-26;0.096786989010989;0.0;2.86
2016-06-27;0.08154705106658049;0.1;3.47
2016-06-28;0.0814682805194805;0.0;3.44
2016-06-29;0.08905726108374384;6.0;2.35
2016-06-30;0.11006374159663865;5.9;2.21
2016-07-01;0.15372567808661927;1.0;2.11
2016-07-02;0.17828416000000002;3.1;2.08
2016-07-03;0.18019005295566504;2.5;3.21
2016-07-04;0.16682914285714287;0.9;3.94
2016-07-05;0.15300242016806725;13.7;1.84
2016-07-06;0.26837503317034495;22.0;2.37
2016-07-07;0.3362132619793999;0.0;3.6
2016-07-08;0.24513964285714285;3.4000000000000004;2.93
2016-07-09;0.18723449897470948;0.2;3.02
2016-07-10;0.1681624081632653;13.399999999999999;1.73
2016-07-11;0.24770743737392265;1.9000000000000001;3.3
